	Signature 1	Signature 2	Signature 3	Signature 4	Signature 5	Signature 6	Signature 7	Signature 8	Signature 9	Signature 10	Signature 11	Signature 12	Signature 13	Signature 14	Signature 15	Signature 16	Signature 17	Signature 18	Signature 19	Signature 20	Signature 21	Signature 22	Signature 23	Signature 24	Signature 25	Signature 26	Signature 27	Signature 28	Signature 29	Signature 30
TCGA-D9-A1X3-01A-11D-A197-08	10.26221617959126	0.0	0.0	12.406362748116793	8.247603954190544e-14	6.198957505184435e-15	8.552601242454484	0.0	1.40839085826022e-14	0.0	0.0	4.425434846490751e-16	0.0	0.0	4.2500912182262914e-15	3.2558638798726016	3.8059364642161745e-16	1.6792841115390682e-16	2.2431100838259534	0.0	8.726033481791486e-17	5.984835648411194e-16	3.6996773364105415	1.225935651173672	3.2046616309936638e-15	0.0	8.317627238010927e-17	0.0	0.0	1.3542328785545792
TCGA-DA-A1HV-06A-21D-A196-08	4.866778764896987	64.08715975594649	13.130706219155327	1.5048777265514866e-14	2.4292939804927668e-14	0.0	1329.76704019647	6.695984392033689e-15	0.0	2.617516127704786e-16	2.5771369953268334e-15	7.184449673368786e-15	0.0	4.224022615659786e-15	4.974562946597281e-16	1.7368644281683695e-15	8.793824483892328	3.921625010102597e-15	0.0	6.228553574747513	0.0	4.542706975781927	0.0	6.016897062091312	0.0	0.0	5.572481600580057e-17	0.0	0.0	60.56633296701846
TCGA-DA-A1HW-06A-11D-A19A-08	8.771043592975435	18.568907521766192	0.0	0.0	1.1564744845935234e-13	1.6550412222586574e-15	254.4458315293433	0.0	6.6497419933962334e-15	5.219434945691554	0.0	7.3413840520650835	0.0	0.0	1.6324942597838401e-15	1.0136272379707563e-14	4.29897928186625	1.2939884440895776e-15	23.151436548178076	7.196740695303339e-16	0.0	6.86644239310085e-17	24.202982528114006	0.0	6.783395714138239e-16	0.0	4.802037546226108e-17	0.0	5.66563876184645e-15	5.864571569850926e-15
TCGA-DA-A1HY-06A-11D-A19A-08	0.0	3.539126164719826e-14	0.0	0.4902566631019147	7.286628856949493e-15	0.0	637.8989766699146	9.726061224218283e-14	5.26892615531884e-16	1.5793767689178255e-15	118.16946063868713	0.0	6.181659293539193e-16	0.0	0.0	5.346027894037464e-14	0.4786785324802327	0.0	0.0	2.2536128979200663e-15	6.1378370816543955	0.500015727948112	10.324774686213367	0.0	2.328110042735328e-14	0.0	0.0	0.0	6.649155949622742e-15	0.0
TCGA-DA-A1I0-06A-11D-A20D-08	15.38120852713239	0.0	6.03757422206848e-15	13.957792828870513	8.390278823906767e-16	7.876738306597904e-15	426.57342119522707	0.0	0.0	2.5377919846791417	0.0	3.414803520968619	0.0	0.0	0.0	0.0	1.8933430682407877	0.0	0.0	0.0	5.44648031124627	5.370303057633643	73.42485550600162	1.5704985296793704e-14	0.0	0.0	2.7567300247854506e-16	0.0	0.0	1.0810053554089739e-14
TCGA-DA-A1I1-06A-12D-A196-08	26.914957415150827	8.926667633258695	25.05899518284068	1.0584272134327964e-14	5.861989860388947e-14	0.0	340.58064468309016	8.476467894152211e-15	3.8080656422475116e-14	7.958557181377833	2.9985063039815322e-15	6.979999204777082	6.375345227097203e-16	0.0	1.7537203831424197e-14	1.400372465244798e-14	1.7526095676603862e-16	1.8224091533871515e-15	3.208658635752306	1.4622779469544702e-16	1.1355039540704042e-15	0.0	6.899058419981329e-15	0.0	2.5036237654815204e-14	0.0	0.0	8.223716037830622e-16	6.157529438102439e-15	6.371520063752262
TCGA-DA-A1I2-06A-21D-A19A-08	6.845170103201714	0.18431990792369332	0.0	0.9417572335463762	6.04020373787016e-14	3.82334801092361e-16	72.96438709286153	0.0	2.1848972345781884e-15	1.005474188970567	19.800976542977722	0.0	1.2467441791626663	0.0	2.2705017550024365e-16	16.510625569437245	1.9748611384065	1.906715008054604e-15	1.8925758349015317e-15	2.7171931128605813e-15	0.7626438209555505	0.0	1.153259005558589e-15	0.0	0.0	0.0	1.3837653579958646e-16	5.600679996028772e-16	1.1221143738388843e-15	6.763040222556372
TCGA-DA-A1I4-06A-11D-A196-08	4.9635535471853816	0.0	2.917559618446056e-15	0.0	0.0	0.0	220.03446154619118	9.024732573347477e-16	1.1201346074718005e-14	6.3249607899127245	1.986536228009855e-15	3.656604713001442e-16	2.2861797345778383	0.0	8.813554565275378	0.0	0.0	5.599950506404129e-16	0.0	1.2481819612968425e-15	0.0	1.573219059450796	1.8581241560094634e-15	0.0	0.0	0.0	2.638036857813722e-18	0.0	5.123020588779697e-15	11.004070757406652
TCGA-DA-A1I5-06A-11D-A197-08	0.0	8.296542277713913e-16	7.449366418620347	3.388055058969119e-15	0.0	0.0	452.78564929333726	1.6102910971905793e-14	0.0	5.579265383220538e-16	0.0	0.0	0.0	6.184401817456084e-16	0.0	1.771120165563527e-15	0.0	10.107987829690417	2.5407339640968795e-15	0.0	3.5705058031841284	0.0	0.0	1.1166669619227957e-16	1.3159930644669025e-14	13.308190523484843	2.7783001316830553	0.0	0.0	8.267235523804364e-15
TCGA-DA-A1I7-06A-22D-A197-08	20.303292448965436	0.0	19.414796359920558	0.0	1.8553718237519338e-13	3.446939509606563e-14	399.04728883033624	0.0	0.0	28.357529422791835	0.0	0.0	0.9447507855134969	5.5548420774197415e-15	0.0	0.0	2.0638794297927148	0.0	0.0	12.868462722679451	0.0	0.0	8.52315623395126e-16	7.41371600232118e-16	0.0	7.527255139612722e-15	4.0627456796220383e-19	8.847802901534154e-16	0.0	0.0
TCGA-DA-A1I8-06A-11D-A197-08	0.0	10.54674031095773	0.0	0.0	0.0	3.8306748670657714e-15	116.82375777336867	0.0	0.0	7.331736416583375e-16	1.049233881936891e-16	15.573416129798982	0.967617269107204	2.3907026077411843e-15	1.2854922005441226e-14	7.856424538686687	0.0	0.0	38.8203782479881	1.6574623894868005e-15	0.0	0.0	15.41166573009259	4.658186153486386e-16	1.3703336492661096e-14	2.0603257145328666e-15	0.0	0.0	3.701962946459321e-15	0.0
TCGA-DA-A1IA-06A-11D-A196-08	7.884335398034705	21.53252404340221	0.0	11.838713149642773	3.773449483704411e-14	0.0	201.476232932203	0.0	5.816940417625186e-16	2.203444038219455e-16	60.02137920100309	1.6141170567942211	7.861887982152837e-17	4.0415181741193516e-16	0.0	13.80184095037422	0.0	0.1001521936965255	0.0	8.524876053840087e-15	5.079239617607728	0.0	0.0	0.0	0.0	0.0	1.1959702060222932	2.4554952512192267	0.0	0.0
TCGA-DA-A1IB-06A-11D-A196-08	0.0	5.967051868849943e-17	30.635948162846866	1.8606081148563112	4.396898069251005e-14	2.7473130492986183e-16	0.29484239715997307	3.1352566225718784e-15	0.0	0.0	3.8458325027437424e-16	7.211961546774581e-16	1.0549982578406822	2.268788907790231e-15	0.0	0.0	3.330479836209573	2.514204321115309	1.1634420082042682e-14	0.004967878675022718	3.4801009544542874	2.197055566264715e-15	1.1286790781619452e-15	0.8238500768419124	0.0	4.781311328823661e-15	0.0	0.0	0.0	1.3400826033758417e-15
TCGA-DA-A1IC-06A-11D-A197-08	44.777885939688744	4.1628931439026656e-15	7.583623271461689	26.739981981195132	5.1133190038454865e-15	0.0	790.8870881173475	1.8478293955599493e-15	6.954778401322801e-15	11.427729160376048	40.393078347583234	1.8772223197393139	1.6308605675367265e-16	4.863513656996844e-15	3.166732094857153e-14	6.523857098534559e-15	3.168363022627618	0.0	0.0	1.3474800841217285	43.9674763508524	0.0	34.830071405006535	0.0	0.0	7.243784317931207e-15	0.0	0.0	0.0	2.570706464811914e-16
TCGA-DA-A3F3-06A-11D-A20D-08	19.684763097831546	5.4951550376878	13.009607901667575	2.2663765043829262e-14	8.572674067950211e-14	5.737729846849274e-15	261.9972341181067	0.0	1.914571509758024e-15	13.018618062646775	1.5950115911285243	4.049636886757534e-15	8.107348672204951e-16	0.0	6.5191003378970915	7.44122688227665e-15	3.0228573148552907e-16	0.0	9.918793014250277e-16	1.0007545469105206	4.5162809515785925e-17	0.08623889644454953	0.0	2.424506826779792e-16	4.915797451240786e-16	2.855537135267282e-15	1.5935164096787522	7.121562381855421e-16	0.0	4.0932020037472754e-15
TCGA-DA-A3F5-06A-11D-A20D-08	21.999159572147633	7.911926309214611e-16	5.406717294157207e-16	9.279608377744921	1.4940216734882161e-13	2.272810753445744e-15	221.82489928051632	0.0	0.0	2.2501206891365375	20.219301797806935	0.0	7.470870865327293e-17	5.232461628275534e-15	1.579182980058498e-14	10.647922812110219	0.0	6.920418759583737e-15	46.4251175222213	1.0936725069169218e-15	9.211676344304289	1.6659558927319638e-16	6.423975559502162	0.0	0.0	1.1885595468428983e-14	3.7182180445095625	2.375035817528532e-16	8.209624244902149e-15	6.556749345608436e-15
TCGA-DA-A3F8-06A-11D-A20D-08	0.0	0.0	2.331352489028974e-14	0.0	1.3959781602728182e-14	1.1354779963947466e-14	1261.6468902938702	3.06139787176537e-16	2.2282897250183276e-14	0.0	20.353109706129786	0.0	0.0	0.0	0.0	0.0	0.0	1.3255704306037832e-15	8.579230871886245e-15	1.807812745685712e-14	1.9440845035426495e-15	0.0	0.0	0.0	0.0	2.6848166810368235e-15	0.0	1.8372276716047084e-15	1.835710850599546e-14	0.0
TCGA-EB-A1NK-01A-11D-A196-08	4.217800783194075	9.520481903581831e-17	0.0	2.5404814042608685	0.0	7.744752682537414e-16	106.5847695529693	1.0360870099222561e-14	1.5781344420742555e-16	3.9005763885300317	2.478552346537993e-16	4.802870672451783e-16	0.1152608711110055	2.81173781551624e-16	5.816041122704006	0.0	7.262889383342389	1.3900603291307608e-15	1.243096577505962e-15	5.8023264316379304e-15	0.28332135129845043	0.0	4.097564623650867	7.760265734539729e-16	5.354511769628801e-15	0.0	0.6054574783760683	0.0	0.0	13.575837040562915
TCGA-EB-A24C-01A-11D-A197-08	4.7489974799438475	0.8968611608593852	0.05496459949692836	0.0	4.204849488825209e-14	4.3411225001531015	2.318492126258531	6.914776740528457e-15	0.0	0.0	1.374345849504996	0.0	8.332731962862013e-17	0.0	1.394434630449019e-15	0.0	2.155931391138118	3.796206315787472	2.298185448128925e-16	8.513782556702056e-17	5.459070798504373	1.4675707063715282e-16	0.0	5.860412412754489	0.0	3.283445086461741e-15	1.9935953655987033	0.0	1.6859423267917864e-15	0.0
TCGA-EB-A24D-01A-11D-A197-08	14.77775179836379	7.129270035544224e-18	6.394656593821139	23.687066847717055	0.0	0.0	452.5596938408921	8.518052320032373e-14	0.0	0.0	44.18486675822975	22.395715016260088	4.563877477737007e-16	1.1943956135825294e-14	2.8122619207151415e-14	0.8971357099739375	12.44048559944803	1.0675476829615036	3.167497714761575e-15	8.493440705543285e-17	5.419086437651618	0.0	1.3714969702144326e-14	5.710555097592053e-15	0.0	1.0087903781891168e-17	2.1759937146807986	1.7335797540481755e-15	0.0	0.0
